timestamp,demand_MW,cf_onshore_wind,cf_offshore_wind,cf_solar
2019-01-14 19:00:00,4693.86,0.752245,0.605726,0.0
2019-01-14 20:00:00,4385.73,0.742193,0.595509,0.0
2019-01-14 21:00:00,4023.73,0.691515,0.581517,0.0
2019-01-14 22:00:00,3711.6,0.622831,0.598207,0.0
2019-01-14 23:00:00,3507.73,0.52914,0.607396,0.0
2019-01-15 00:00:00,3402.36,0.481713,0.605168,0.0
2019-01-15 01:00:00,3350.96,0.490585,0.606626,0.0
2019-01-15 02:00:00,3396.1,0.493437,0.581346,0.0
2019-01-15 03:00:00,3509.03,0.474654,0.591476,0.0
2019-01-15 04:00:00,3702.7,0.433279,0.528078,0.0
2019-01-15 05:00:00,4325.21,0.428045,0.470852,0.0
2019-01-15 06:00:00,4985.18,0.384708,0.434844,0.0
2019-01-15 07:00:00,5149.64,0.359149,0.379653,0.0
2019-01-15 08:00:00,5221.77,0.399133,0.269606,0.0
2019-01-15 09:00:00,5264.45,0.524214,0.376373,0.0
2019-01-15 10:00:00,5200.91,0.631111,0.364468,0.0
2019-01-15 11:00:00,5127.88,0.7567,0.57619,0.014
2019-01-15 12:00:00,5125.4,0.813798,0.621623,0.05
2019-01-15 13:00:00,5022.69,0.828857,0.623145,0.04
2019-01-15 14:00:00,4902.43,0.818342,0.619735,0.011
2019-01-15 15:00:00,5033.03,0.761811,0.612011,0.0
2019-01-15 16:00:00,5392.12,0.699364,0.61204,0.0
2019-01-15 17:00:00,5217.98,0.642822,0.607684,0.0
2019-01-15 18:00:00,4869.6,0.600858,0.601499,0.0
2019-01-15 19:00:00,4522.59,0.521139,0.547748,0.0
2019-01-15 20:00:00,4194.36,0.461651,0.583357,0.0
2019-01-15 21:00:00,3842.85,0.395218,0.601793,0.0
2019-01-15 22:00:00,3574.29,0.357583,0.59485,0.0
2019-01-15 23:00:00,3426.31,0.357434,0.542434,0.0
2019-01-16 00:00:00,3291.07,0.39606,0.557707,0.0
2019-01-16 01:00:00,3241.08,0.429351,0.513886,0.0
2019-01-16 02:00:00,3286.01,0.467645,0.422716,0.0
2019-01-16 03:00:00,3327.06,0.533961,0.377496,0.0
2019-01-16 04:00:00,3559.49,0.574715,0.397466,0.0
2019-01-16 05:00:00,4196.61,0.614413,0.517619,0.0
2019-01-16 06:00:00,4811.81,0.63193,0.563668,0.0
2019-01-16 07:00:00,5012.45,0.645772,0.536308,0.0
2019-01-16 08:00:00,5002.3,0.677135,0.53017,0.0
2019-01-16 09:00:00,5048.37,0.717055,0.53274,0.0
2019-01-16 10:00:00,5036.62,0.762429,0.54823,0.002
2019-01-16 11:00:00,4972.3,0.787745,0.54642,0.007
2019-01-16 12:00:00,5029.91,0.802465,0.585567,0.011
2019-01-16 13:00:00,4974.21,0.802662,0.577584,0.006
2019-01-16 14:00:00,4882.57,0.787519,0.588801,0.0
2019-01-16 15:00:00,5034.17,0.824491,0.607666,0.0
2019-01-16 16:00:00,5346.82,0.833339,0.620741,0.0
2019-01-16 17:00:00,5130.91,0.829154,0.621517,0.0
2019-01-16 18:00:00,4832.46,0.769819,0.617266,0.0
2019-01-16 19:00:00,4506.92,0.712609,0.617296,0.0
2019-01-16 20:00:00,4219.68,0.672579,0.61311,0.0
2019-01-16 21:00:00,3881.95,0.617142,0.594691,0.0
2019-01-16 22:00:00,3614.03,0.594628,0.59846,0.0
2019-01-16 23:00:00,3432.29,0.541088,0.601711,0.0
2019-01-17 00:00:00,3323.68,0.499424,0.59619,0.0
2019-01-17 01:00:00,3267.41,0.452456,0.602404,0.0
2019-01-17 02:00:00,3236.96,0.403993,0.579594,0.0
2019-01-17 03:00:00,3299.33,0.347693,0.569624,0.0
2019-01-17 04:00:00,3501.88,0.293755,0.522346,0.0
2019-01-17 05:00:00,4123.63,0.261271,0.434274,0.0
2019-01-17 06:00:00,4782.44,0.231855,0.344915,0.0
2019-01-17 07:00:00,4981.36,0.220629,0.297354,0.0
2019-01-17 08:00:00,5019.34,0.207432,0.337384,0.0
2019-01-17 09:00:00,5089.37,0.22504,0.41164,0.017
2019-01-17 10:00:00,5071.7,0.26641,0.519806,0.046
2019-01-17 11:00:00,5000.1,0.293272,0.551329,0.044
2019-01-17 12:00:00,5009.52,0.321715,0.578877,0.041
2019-01-17 13:00:00,4990.59,0.342182,0.582463,0.024
2019-01-17 14:00:00,4954.01,0.325433,0.579694,0.0
2019-01-17 15:00:00,5070.11,0.294875,0.529524,0.0
2019-01-17 16:00:00,5403.52,0.299973,0.458595,0.0
2019-01-17 17:00:00,5214.79,0.35139,0.41893,0.0
2019-01-17 18:00:00,4913.03,0.362065,0.42672,0.0
2019-01-17 19:00:00,4573.02,0.340453,0.508148,0.0
2019-01-17 20:00:00,4276.6,0.292719,0.51582,0.0
2019-01-17 21:00:00,3942.05,0.236586,0.42672,0.0
2019-01-17 22:00:00,3666.56,0.206113,0.370523,0.0
2019-01-17 23:00:00,3549.75,0.179998,0.325262,0.0
2019-01-18 00:00:00,3460.43,0.132108,0.304715,0.0
2019-01-18 01:00:00,3431.56,0.116343,0.280606,0.0
2019-01-18 02:00:00,3436.74,0.132589,0.229824,0.0
2019-01-18 03:00:00,3520.42,0.165468,0.203398,0.0
2019-01-18 04:00:00,3784.07,0.189689,0.222263,0.0
2019-01-18 05:00:00,4412.13,0.186019,0.157872,0.0
2019-01-18 06:00:00,5063.15,0.171669,0.101088,0.0
2019-01-18 07:00:00,5237.7,0.169392,0.112481,0.0
2019-01-18 08:00:00,5165.3,0.159735,0.121693,0.151
2019-01-18 09:00:00,5115.03,0.144036,0.136143,0.306
2019-01-18 10:00:00,5027.99,0.120389,0.219888,0.384
2019-01-18 11:00:00,4832.45,0.116357,0.23381,0.37
2019-01-18 12:00:00,4754.27,0.142639,0.253292,0.32
2019-01-18 13:00:00,4611.39,0.179387,0.253704,0.238
2019-01-18 14:00:00,4515.01,0.193448,0.242651,0.069
2019-01-18 15:00:00,4764.62,0.187386,0.288336,0.0
2019-01-18 16:00:00,5228.9,0.17799,0.287501,0.0
2019-01-18 17:00:00,5073.83,0.159877,0.297931,0.0
2019-01-18 18:00:00,4697.66,0.155168,0.236778,0.0
2019-01-18 19:00:00,4367.67,0.158548,0.161517,0.0
2019-01-18 20:00:00,4096.36,0.15292,0.131658,0.0
2019-01-18 21:00:00,3894.29,0.138607,0.12846,0.0
